time,angle,velocity,acceleration,state
5.35499999999991,53.8651643943112,13.6827713973153,-26.9408272728147,0
5.35999999999991,53.9335782512977,13.5470473394454,-27.1448115739769,0
5.36499999999991,54.001313487995,13.4103368479501,-27.3420982990598,0
5.36999999999991,54.0683651722347,13.2726736540976,-27.532638770516,0
5.37499999999991,54.1347285405052,13.1340917242209,-27.7163859753352,0
5.37999999999991,54.2003989991263,12.9946252513377,-27.8932945766443,0
5.38499999999991,54.265372125383,12.8543086467132,-28.0633209248929,0
5.38999999999991,54.3296436686166,12.7131765313701,-28.2264230686238,0
5.39499999999991,54.3932095512734,12.571263727546,-28.3825607648235,0
5.39999999999991,54.4560658699112,12.4286052501017,-28.5316954888519,0
5.40499999999991,54.5182088961617,12.285236297882,-28.6737904439473,0
5.40999999999991,54.5796350776511,12.1411922450304,-28.8088105703058,0
5.41499999999991,54.6403410388762,11.9965086322618,-28.9367225537316,0
5.41999999999991,54.7003235820375,11.8512211580925,-29.0574948338568,0
5.42499999999991,54.759579687828,11.7053656700329,-29.1710976119282,0
5.42999999999991,54.8181065161782,11.558978155742,-29.2775028581605,0
5.43499999999991,54.8759014069569,11.4120947341488,-29.3766843186512,0
5.43999999999991,54.9329618806276,11.2647516465395,-29.468617521859,0
5.44499999999991,54.9892856388603,11.1169852476163,-29.5532797846417,0
5.44999999999991,55.0448705650984,10.968831996527,-29.6306502178527,0
5.45499999999991,55.099714725081,10.8203284478696,-29.7007097314955,0
5.45999999999991,55.1538163673204,10.6715112426724,-29.7634410394332,0
5.46499999999991,55.2071739235337,10.5224170993541,-29.8188286636544,0
5.46999999999991,55.2597860090305,10.3730828046637,-29.8668589380916,0
5.47499999999991,55.3116514230538,10.2235452046037,-29.9075200119931,0
5.47999999999991,55.3627691490769,10.0738411953395,-29.9408018528476,0
5.48499999999991,55.4131383550535,9.92400771409516,-29.9666962488587,0
5.48999999999991,55.462758393624,9.7740817300403,-29.9851968109717,0
5.49499999999991,55.5116288022742,9.62410023516805,-29.9962989744497,0
5.49999999999991,55.5597493034501,9.47410023516805,-30,0
5.50499999999991,55.6071198046259,9.3241187402958,-29.99629897445,0
5.50999999999991,55.6537403983274,9.17419275624094,-29.9851968109722,0
5.5149999999999,55.6996113621086,9.02435927499664,-29.9666962488595,0
5.5199999999999,55.7447331584836,8.8746552657324,-29.9408018528487,0
5.5249999999999,55.7891064348122,8.72511766567243,-29.9075200119945,0
5.5299999999999,55.8327320231406,8.57578337098196,-29.8668589380932,0
5.5349999999999,55.8756109399955,8.42668922766368,-29.8188286636564,0
5.5399999999999,55.9177443861338,8.2778720224665,-29.7634410394355,0
5.5449999999999,55.9591337462462,8.12936847380901,-29.700709731498,0
5.5499999999999,55.9997805886152,7.98121522271973,-29.6306502178556,0
5.5549999999999,56.0396866647288,7.83344882379651,-29.5532797846448,0
5.5599999999999,56.0788539088478,7.6861057361872,-29.4686175218624,0
5.5649999999999,56.1172844375287,7.53922231459392,-29.3766843186548,0
5.5699999999999,56.1549805491017,7.3928348003031,-29.2775028581644,0
5.5749999999999,56.1919447231032,7.24697931224344,-29.1710976119324,0
5.5799999999999,56.2281796196644,7.10169183807413,-29.0574948338612,0
5.5849999999999,56.2636880788548,6.95700822530545,-28.9367225537364,0
5.5899999999999,56.2984731199813,6.8129641724539,-28.8088105703108,0
5.5949999999999,56.3325379408436,6.66959522023413,-28.6737904439526,0
5.5999999999999,56.3658859169447,6.52693674278985,-28.5316954888574,0
5.6049999999999,56.3985206006587,6.3850239389657,-28.3825607648293,0
5.6099999999999,56.4304457203535,6.24389182362255,-28.2264230686299,0
5.6149999999999,56.4616651794716,6.10357521899805,-28.0633209248993,0
5.6199999999999,56.4921830555666,5.9641087461148,-27.8932945766509,0
5.6249999999999,56.5220035992972,5.82552681623809,-27.7163859753422,0
5.6299999999999,56.5511312333784,5.68786362238547,-27.5326387705231,0
5.6349999999999,56.5795705514903,5.55115313089014,-27.3420982990672,0
5.6399999999999,56.6073263171448,5.41542907302021,-27.1448115739845,0
5.6449999999999,56.6344034625099,5.2807249366561,-26.9408272728226,0
5.6499999999999,56.6608070871932,5.14707395802782,-26.7301957256552,0
5.6549999999999,56.6865424569833,5.0145091135145,-26.5129689026651,0
5.6599999999999,56.7116150025509,4.8830631115079,-26.2892004013204,0
5.6649999999999,56.7360303181084,4.75276838434214,-26.0589454331503,0
5.6699999999999,56.7597941600301,4.62365708029153,-25.822260810123,0
5.6749999999999,56.7829124454316,4.49576105563839,-25.5792049306277,0
5.6799999999999,56.8053912507098,4.36911186681306,-25.3298377650655,0
5.6849999999999,56.8272368100438,4.2437407626078,-25.0742208410532,0
5.6899999999999,56.8484555138569,4.11967867646659,-24.8124172282421,0
5.6949999999999,56.8690539072392,3.99695621885281,-24.5444915227561,0
5.6999999999999,56.8890386883335,3.87560366969654,-24.2705098312539,0
5.7049999999999,56.908416706682,3.75565097092344,-23.9905397546184,0
5.7099999999999,56.9271949615366,3.63712771906706,-23.7046503712765,0
5.7149999999999,56.9453806001319,3.52006315796628,-23.4129122201558,0
